,util_linhas_inseguras,idade,vezes_passou_de_30_59_dias,razao_debito,salario_mensal,numero_linhas_crdto_aberto,numero_vezes_passou_90_dias,numero_emprestimos_imobiliarios,numero_de_vezes_que_passou_60_89_dias,numero_de_dependentes,inadimplente
2419,0.0,70,0,0.4322,1829,10,0,2,0,0,0
2420,0.1463,47,0,0.0016,9219,1,0,0,0,2,0
2421,0.5892,54,4,0.3539,4000,8,1,0,1,0,1
2422,0.0288,30,0,0.1279,4580,9,0,0,0,0,0
2423,0.4951,28,0,0.2148,2448,7,0,0,0,0,0
2424,0.0155,58,0,0.2285,4166,6,0,1,0,0,0
2425,0.1548,45,1,0.2445,7140,7,0,2,0,2,0
2426,0.0049,59,1,0.2625,3900,10,0,2,0,0,0
2427,0.1699,36,0,0.262,13334,13,0,2,0,2,0
2428,0.2697,36,0,0.5058,3000,6,0,1,0,1,0
2429,0.0787,74,0,0.3831,2325,10,0,1,0,0,0
2430,0.0246,59,0,0.3614,8881,26,0,2,0,1,0
2431,0.478,43,0,0.1629,5995,3,1,1,0,2,0
2432,0.9601,63,2,0.5499,2565,5,1,1,0,0,0
2433,0.2694,55,0,0.2786,5933,6,0,2,0,2,0
2434,0.7996,37,0,0.3499,3500,17,0,0,0,2,0
2435,0.1054,29,0,0.14,2534,3,0,0,0,0,0
2436,0.0538,66,0,0.7594,10750,11,0,6,0,1,0
2437,0.138,39,0,0.3102,6615,7,0,1,0,2,0
2438,1.0,53,2,0.0018,4948,1,3,0,0,0,0
2439,0.2566,64,0,0.4582,250,9,0,0,0,0,0
2440,0.0863,72,2,0.2525,5900,20,0,1,0,0,0
2441,0.0538,69,0,0.4397,2744,6,0,0,0,1,0
2442,0.7538,68,0,0.5018,4666,17,0,1,0,0,0
2443,0.0258,58,1,0.2709,3000,9,0,1,0,0,0
2444,0.1256,41,0,0.0654,8750,8,0,1,0,3,0
2445,0.1689,69,0,0.3892,5366,17,0,2,0,0,0
2446,1.0,42,0,0.0,2100,0,0,0,0,1,0
2447,0.0537,35,0,0.1803,6784,11,0,0,0,3,0
2448,0.0,30,0,0.0621,2333,8,0,0,0,0,0
2449,0.1072,26,0,0.2192,1600,8,0,0,1,0,0
2450,0.1675,52,1,0.3319,12059,26,0,2,0,4,0
2451,0.5585,39,0,0.2202,2701,7,0,0,0,0,0
2452,0.0205,68,0,0.831,4496,14,0,2,0,0,0
2453,0.0169,54,0,0.1184,1000,13,0,1,0,0,0
2454,0.0129,60,0,0.1536,12400,6,0,2,0,1,0
2455,0.0252,40,0,0.375,1,13,0,0,0,3,0
2456,0.8759,43,0,0.2565,13050,13,0,1,0,0,0
2457,0.067,69,0,0.0138,7334,8,0,0,0,0,0
2458,0.006999999999999999,51,0,0.2906,8499,10,0,1,0,1,0
2459,0.6666,46,0,0.7138,8633,11,0,4,0,1,0
2460,0.5469,65,0,0.3371,10500,23,0,2,0,0,0
2461,0.0987,48,0,0.2911,5000,4,0,1,0,0,0
2462,0.1923,64,0,0.3503,12855,8,0,1,0,1,0
2463,0.0,59,0,0.2922,10758,8,0,3,0,3,0
2464,0.0612,58,0,0.3805,9773,8,0,1,0,1,0
2465,0.1161,63,0,0.7509999999999999,1300,20,0,1,0,0,0
2466,0.040999999999999995,33,0,0.2657,6080,14,0,1,0,1,0
2467,0.3365,65,0,0.2399,8319,9,0,2,1,2,0
2468,0.0437,50,0,0.062,9583,3,0,0,0,0,0
2469,0.1079,71,0,0.4938,3614,7,0,2,0,0,0
2470,0.0603,35,0,0.1233,5546,8,0,0,0,0,0
2471,0.27,38,0,0.3124,6500,5,0,2,0,2,0
2472,0.0086,64,0,0.152,4500,5,0,0,0,0,0
2473,0.0621,67,0,0.2972,5500,10,0,1,0,0,0
2474,0.0024,60,0,0.318,6160,8,0,2,0,0,0
2475,0.0421,51,0,0.0095,4000,3,0,0,0,1,0
2476,0.4055,60,0,0.4435,19000,20,0,2,0,1,0
2477,0.379,54,0,0.3729,6194,10,0,1,0,0,0
2478,0.0803,42,0,0.3278,5600,10,0,2,0,1,0
2479,0.0194,49,0,0.3886,9000,9,0,1,0,3,0
2480,0.1017,72,0,0.8621,1500,3,0,0,0,0,0
2481,0.061,68,0,0.4252,4849,22,0,3,0,0,0
2482,0.5023,45,0,0.6705,4606,11,0,1,0,0,0
2483,0.0114,56,0,0.4707,8250,20,0,3,0,0,0
2484,0.629,43,0,0.0517,2995,6,0,0,0,1,0
2485,0.0,42,0,0.068,4500,3,0,0,1,1,0
2486,0.9411,28,0,0.309,2300,4,1,0,0,0,0
2487,0.0258,67,0,0.115,1,5,0,0,0,0,0
2488,0.71,53,0,0.3715,2400,14,0,1,0,1,0
2489,0.6101,64,1,0.287,9225,9,0,1,0,0,0
2490,0.8884,37,0,0.3119,4500,7,0,0,0,0,0
2491,0.2224,60,1,0.8618,3400,19,0,1,0,1,0
2492,0.0658,52,0,0.0588,11280,9,1,0,0,1,0
2493,0.0093,85,0,0.2059,2500,8,0,1,0,0,0
2494,0.4161,65,0,0.092,105591,33,1,3,0,1,0
2495,0.2114,62,1,0.4028,5830,16,0,1,0,1,0
2496,0.9485,61,0,0.40399999999999997,7700,7,0,1,1,0,0
2497,0.0,38,0,0.1248,5000,3,0,1,0,3,0
2498,1.0,29,0,0.0182,4400,1,2,0,0,1,0
2499,0.361,35,0,0.2982,14850,12,0,2,0,3,0
2500,0.5425,30,0,0.3486,2420,6,0,0,0,0,0
2501,0.0734,66,0,0.0707,9619,3,0,1,0,1,0
2502,0.0326,74,0,0.0177,10000,2,0,0,0,0,0
2503,0.0162,54,0,0.1323,6500,12,0,1,0,1,0
2504,0.0434,66,0,0.1228,8838,11,0,1,0,1,0
2505,0.1381,49,0,0.1847,16416,7,0,2,0,2,0
2506,0.0482,72,0,0.0285,2000,3,0,0,0,0,0
2507,0.7089,40,0,0.1024,5000,11,0,2,0,0,0
2508,0.2388,65,0,0.2752,6395,9,0,1,0,0,0
2509,0.1697,47,0,0.2314,10750,5,0,1,0,5,0
2510,0.2521,51,0,0.4182,7641,13,0,1,0,2,0
2511,0.6217,71,0,0.1528,5000,27,0,2,0,0,0
2512,0.0076,53,0,0.4519,0,13,0,2,0,0,0
2513,1.0,38,1,0.0055,3076,1,0,0,1,0,0
2514,0.0016,49,0,0.0064,5000,5,0,0,0,0,0
2515,0.0485,37,0,0.1748,4737,7,0,2,0,0,0
2516,0.2689,46,0,0.3626,8826,8,0,1,0,2,0
2517,0.9396,58,0,0.8592,6000,23,0,2,0,4,0
2518,0.162,48,0,0.353,12400,9,0,2,0,1,0
2519,0.1036,22,0,0.0039,3800,1,0,0,0,0,0
2520,0.3708,63,0,0.2032,15740,8,0,3,0,0,0
2521,0.4961,45,0,0.1314,1138,9,0,0,0,0,0
2522,0.1161,52,4,0.5816,2308,7,2,1,1,3,1
2523,0.0927,56,0,0.2587,6438,4,0,1,0,1,0
2524,0.0,69,0,0.1044,2000,10,0,2,0,0,0
2525,0.0,30,0,0.5137,5500,11,0,2,0,0,0
2526,0.8426,59,1,0.5176,5441,11,0,1,0,2,0
2527,0.3515,62,1,0.1904,19300,14,0,2,0,4,0
2528,0.0489,67,0,0.0932,5000,15,0,0,0,1,0
2529,0.2086,82,0,0.3723,4589,14,0,1,0,0,0
2530,0.0084,45,0,0.0817,14083,6,0,0,0,1,0
2531,0.0994,52,0,0.0155,6250,8,0,0,0,3,0
2532,0.0388,62,0,0.0127,6400,8,0,0,0,0,0
2533,0.0563,48,0,0.0198,5000,4,0,0,0,0,0
2534,0.5078,59,0,0.3546,8574,19,0,2,0,0,0
2535,0.0014,47,0,0.2215,10500,11,0,1,0,0,0
2536,0.0155,29,0,0.133,3000,4,0,0,0,0,0
2537,0.1708,32,0,0.1226,3833,4,0,0,0,0,0
2538,0.0324,68,0,0.2006,4086,12,0,1,0,0,0
2539,0.1373,42,0,0.4898,6155,15,0,2,0,3,0
2540,0.019,55,0,0.2814,5429,5,0,0,0,1,0
2541,1.0,44,0,0.1517,5200,4,0,0,0,2,0
2542,0.3394,51,0,0.3685,2900,3,0,1,0,1,0
2543,0.9963,68,0,0.3386,4541,6,1,1,2,0,1
2544,0.0388,53,0,0.6324,2200,11,0,1,0,3,0
2545,0.1082,35,3,0.2915,3375,3,12,1,0,2,0
2546,0.0068,74,0,0.2927,5373,6,0,1,0,1,0
2547,0.0212,53,0,0.0061,4785,6,0,0,0,2,0
2548,0.0236,74,0,0.006,121000,6,0,1,0,0,0
2549,0.1017,41,0,0.5608,1800,15,0,1,1,0,0
2550,0.04,59,0,0.1667,10533,6,0,1,0,1,0
2551,0.0,48,0,0.5435,9400,18,0,1,0,0,0
2552,1.0,52,0,0.4657,3100,3,0,1,0,0,0
2553,0.0535,58,0,0.7945,3333,7,0,2,0,0,0
2554,0.8496,65,1,0.8116,3200,8,0,2,1,0,0
2555,0.0281,53,0,0.4191,5900,16,0,3,0,0,0
2556,0.8422,38,0,0.3241,5470,13,0,0,0,1,0
2557,0.2081,62,1,0.1052,10000,4,0,0,1,0,0
2558,0.0575,27,0,0.0017,5200,3,0,0,0,0,0
2559,0.7101,53,0,0.5229,8500,17,1,1,0,3,0
2560,0.0144,47,0,0.1798,6416,3,0,1,0,0,0
2561,0.2989,48,0,0.7074,7333,11,0,1,0,2,0
2562,0.4454,56,0,0.3627,8600,13,0,2,0,0,0
2563,1.0,26,0,0.1126,5000,2,0,1,0,0,0
2564,0.526,59,0,0.2291,2500,5,0,0,0,1,0
2565,0.0602,59,0,0.1156,5500,18,0,5,0,0,0
2566,1.0,50,1,0.0211,2650,0,0,0,1,0,0
2567,0.0017,82,0,0.0158,189,8,0,0,0,0,0
2568,0.1135,59,0,0.0961,11700,4,0,1,0,2,0
2569,0.4721,39,1,0.4511,7600,11,0,3,0,0,0
2570,0.1076,44,1,0.5766,6000,6,0,2,0,0,0
2571,0.8222,41,1,0.8096,7474,16,0,3,0,3,0
2572,0.1117,55,0,0.3131,12575,11,0,2,0,2,0
2573,0.5658,49,0,0.136,10000,4,0,1,0,1,0
2574,0.0365,55,0,0.149,6113,7,0,0,0,2,0
2575,0.055,44,0,0.8662,3750,17,0,1,0,1,0
2576,0.0159,40,0,0.1005,3126,10,0,1,0,0,0
2577,0.1023,59,5,0.5582,5210,7,1,1,2,1,1
2578,0.4491,43,0,0.6715,9500,13,0,5,0,3,0
2579,0.0698,78,0,0.3879,5000,13,0,1,0,0,0
2580,0.0467,84,0,0.0019,9783,3,0,0,0,0,0
2581,0.4387,77,0,0.2457,3527,7,0,0,0,0,0
2582,0.0469,48,0,0.2279,7416,4,0,1,0,0,0
2583,0.0,44,0,0.4771,2600,3,0,1,0,0,0
2584,0.0019,50,0,0.1162,7917,19,0,4,0,1,0
2585,0.0422,64,2,0.1941,7166,13,1,0,0,2,0
2586,0.0,85,1,0.0958,4300,11,0,0,0,0,0
2587,0.5737,42,0,0.4194,10000,8,0,1,0,0,0
2588,0.8296,53,0,0.2963,5460,4,0,0,0,0,0
2589,0.8541,71,0,0.5251,3667,4,0,2,0,0,0
2590,0.1713,49,0,0.1557,9666,2,0,1,0,2,0
2591,0.0361,55,0,0.0175,7500,15,0,0,0,0,0
2592,0.063,68,0,0.2531,7000,7,0,1,0,0,0
2593,0.315,53,0,0.1379,9220,12,0,0,0,0,0
2594,0.0905,47,0,0.4346,8750,17,0,2,0,1,0
2595,0.2744,60,0,0.3173,5517,6,0,1,0,0,0
2596,0.0017,77,0,0.0037,3500,12,0,0,0,1,0
2597,0.2587,25,0,0.0031,4900,3,0,0,0,0,0
2598,0.1793,53,0,0.0217,10000,4,0,0,0,1,0
2599,0.4854,56,1,0.5694,5700,11,1,1,0,2,0
2600,0.1119,42,0,0.3851,5416,10,0,2,0,2,0
2601,0.2841,46,0,0.2667,4416,5,0,1,0,4,0
2602,0.8821,46,3,0.12,6900,20,0,2,0,0,0
2603,0.9497,60,0,0.5215,8317,10,0,1,0,0,0
2604,0.0614,31,0,0.0088,2500,4,0,0,0,0,0
2605,0.1006,64,0,0.6525,2137,8,0,1,0,0,0
2606,0.0,42,0,0.1545,6250,13,0,2,0,3,0
2607,0.0318,83,0,0.0093,3558,5,0,0,0,0,0
2608,0.8236,31,0,0.2816,5794,10,0,0,0,2,0
2609,0.0,35,0,0.3341,8210,7,0,1,0,1,0
2610,0.4552,40,0,0.5354,7416,9,0,3,0,2,0
2611,0.0076,87,0,0.0052,3066,6,0,0,0,0,0
2612,0.3487,61,0,0.2247,3600,10,0,0,1,0,0
2613,1.0,25,0,0.0,820,1,0,0,0,0,0
2614,0.0438,72,0,0.3427,3200,6,0,1,0,0,0
2615,0.6041,39,2,0.14,5000,4,1,0,0,0,0
2616,0.0272,55,0,0.2607,14500,10,0,1,0,5,0
2617,0.2866,75,0,0.2105,9829,12,0,1,0,0,0
2618,0.0082,71,0,0.0796,10000,13,1,1,0,1,0
2619,0.0097,48,0,0.2118,10500,5,0,1,0,0,0
2620,0.0666,67,0,0.2139,11700,10,0,2,0,0,0
2621,0.7332,49,2,0.5855,5524,11,0,1,0,1,0
2622,0.0337,46,0,0.0506,17500,7,0,0,0,1,0
2623,0.111,68,0,0.0105,6270,6,0,0,0,0,0
2624,0.2063,49,0,0.2157,4333,6,0,0,0,0,0
2625,0.1824,50,1,0.6498,7450,13,0,3,0,2,0
2626,0.0431,69,0,0.2279,3900,5,0,1,0,0,0
2627,0.0323,41,0,0.953,0,3,0,1,0,6,0
2628,0.3651,33,1,0.3328,4600,9,0,0,0,0,0
2629,0.1418,52,0,0.1208,10000,7,0,1,0,0,0
2630,0.2232,45,1,0.3409,5000,8,0,1,0,1,0
2631,0.0061,40,0,0.5429,8059,12,0,1,0,1,0
2632,0.1661,55,1,0.2995,6833,20,0,1,0,0,0
2633,0.3089,68,0,0.6147,7300,12,0,2,0,0,0
2634,0.0087,56,0,0.1535,1000,13,0,1,0,0,0
2635,0.1848,55,0,0.0801,15000,8,0,0,0,2,0
2636,0.8813,46,0,0.3266,3000,7,0,0,0,0,0
2637,0.4144,61,0,0.1161,6185,20,0,2,0,0,0
2638,0.03,75,0,0.2579,5400,11,0,2,0,0,0
2639,1.0,29,0,0.4331,4684,6,0,1,0,0,0
2640,0.0,68,0,0.0724,11842,4,0,1,0,1,0
2641,0.0,40,0,0.1905,6000,4,0,1,0,0,0
2642,0.9299,57,1,0.2176,1600,9,0,1,0,0,0
2643,0.1034,51,1,0.2517,12083,3,0,1,1,1,0
2644,0.0052,56,0,0.4367,10750,11,0,3,0,0,0
2645,0.5329999999999999,30,1,0.19,6488,7,0,1,0,1,0
2646,0.0,79,0,0.0002,6297,8,0,0,0,0,0
2647,0.6028,21,0,0.8847,641,3,0,0,0,0,0
2648,0.046,24,0,0.0006,1600,2,0,0,0,0,0
2649,0.0054,44,0,0.1609,7500,10,0,1,0,3,0
2650,0.5811,48,0,0.4004,8750,11,0,2,0,3,0
2651,0.9179,36,0,0.6181,5500,7,0,3,0,1,0
2652,0.0894,39,0,0.3745,8426,13,0,3,0,0,0
2653,0.4989,28,0,0.1995,3383,9,1,0,0,0,0
2654,0.0808,72,0,0.8752,2500,10,0,3,0,0,0
2655,0.0005,41,0,0.2076,8333,11,0,2,1,0,0
2656,0.0861,69,0,0.016,33575,18,0,0,0,0,0
2657,0.3955,43,1,0.7755,3135,8,0,1,0,0,0
2658,0.1209,48,0,0.3928,6960,5,0,2,0,2,0
2659,0.0004,37,0,0.215,7000,7,0,1,0,2,0
2660,0.4288,48,1,0.7878,7200,12,0,2,0,3,0
2661,0.8676,60,1,0.0804,12000,6,0,0,2,0,0
2662,0.4122,63,0,0.1401,10172,18,0,0,0,0,0
2663,0.8218,41,0,0.6001,3167,11,0,0,0,0,0
2664,0.4407,31,0,0.2495,2769,42,0,2,0,3,0
2665,0.0105,79,0,0.0035,2000,8,0,0,0,0,0
2666,0.0,53,0,0.297,0,2,0,0,0,3,0
2667,0.4699,45,1,0.2298,7083,8,0,0,0,3,0
2668,0.5176,53,1,0.3046,3200,11,0,0,0,1,0
2669,0.0945,52,0,0.4584,4646,10,0,1,0,1,0
2670,0.6606,40,0,0.0821,2533,1,0,0,0,0,0
2671,0.7491,57,0,0.9721,3049,7,0,2,0,3,0
2672,0.0578,23,0,0.0027,3700,4,0,0,0,0,0
2673,0.0,62,0,0.4736,18500,19,0,4,0,2,0
2674,0.0144,60,0,0.6575,4668,11,0,2,0,0,0
2675,0.2212,53,0,0.4669,3983,9,0,1,0,2,0
2676,0.3297,54,0,0.1149,12100,11,0,0,0,0,0
2677,0.0,44,0,0.501,3500,7,0,0,0,0,0
2678,0.6617,39,0,0.6745,4702,14,0,1,0,3,0
2679,0.0544,54,0,0.3305,8000,20,0,1,0,2,0
2680,0.0012,85,0,0.0,10500,7,0,0,0,0,0
2681,0.0739,57,0,0.0542,2250,4,0,0,0,2,0
2682,0.0889,63,0,0.1702,13000,14,0,2,0,0,0
2683,0.193,51,0,0.1681,1300,10,0,1,0,1,0
2684,0.1158,36,1,0.0725,6430,9,2,0,0,2,0
2685,0.5628,37,0,0.2116,3600,3,0,1,0,1,0
2686,0.0558,78,0,0.2242,2100,8,0,1,0,0,0
2687,0.152,50,0,0.2633,9633,18,0,2,0,3,0
2688,0.4032,25,0,0.002,3000,1,0,0,0,0,0
2689,0.9494,29,0,0.1253,2100,8,2,1,0,0,0
2690,0.0172,44,0,0.2545,6400,9,0,1,0,0,0
2691,0.3286,29,0,0.1046,4130,10,0,0,0,0,0
2692,0.071,61,1,0.2451,15000,21,0,2,0,0,0
2693,0.4475,54,1,0.135,11652,21,0,0,0,0,0
2694,0.0665,50,0,0.0284,73700,11,0,1,0,2,0
2695,0.1218,37,0,0.0542,2838,5,0,0,1,0,0
2696,0.0026,46,0,0.7536,2000,16,0,1,0,1,0
2697,0.4359,47,0,0.0848,13500,6,0,0,0,0,0
2698,0.011000000000000001,37,0,0.2869,11000,10,0,2,0,2,0
2699,0.0835,83,0,0.0197,5833,9,0,0,0,1,0
2700,0.4672,62,0,0.5246,11310,11,0,3,0,0,0
2701,0.1697,63,0,0.0125,4000,5,0,0,0,2,0
2702,0.9924,51,4,0.3724,7450,12,2,2,2,2,1
2703,0.3905,46,0,0.6037,8681,9,0,5,0,3,0
2704,0.0285,56,0,0.1146,10833,11,0,1,0,0,0
2705,0.0172,79,0,0.4995,2800,8,0,1,0,0,0
2706,0.0641,65,0,0.446,1889,6,0,1,0,0,0
2707,0.2519,53,0,0.0224,7734,3,0,0,0,1,0
2708,0.5261,67,0,0.2881,6834,10,0,1,0,0,0
2709,0.0075,47,0,0.2006,6147,6,0,1,0,2,0
2710,0.6012,57,1,0.3593,6275,10,0,1,0,2,0
2711,0.0547,43,0,0.4349,19050,12,0,6,0,0,0
2712,0.0702,62,0,0.8049,2100,15,0,1,0,0,0
2713,0.2237,29,0,0.5098,3822,12,0,2,0,0,0
2714,0.0,72,0,0.1656,8091,8,0,1,0,0,0
2715,0.0201,47,0,0.0585,9000,5,0,1,0,1,0
2716,0.0,22,0,0.008,500,2,0,0,0,0,0
2717,0.8797,45,0,0.3121,6081,5,0,0,0,2,0
2718,0.0236,58,0,0.2407,6639,11,0,2,0,0,0
2719,0.9574,50,0,0.4103,9000,12,0,3,0,0,0
2720,0.3589,62,0,0.9262,1501,7,0,1,0,0,0
2721,0.0645,83,0,0.0128,2500,3,0,0,0,0,0
2722,0.0035,61,0,0.0014,7000,10,0,0,0,0,0
2723,0.9884,30,1,0.1938,5000,9,0,0,0,0,0
2724,0.0,63,0,0.0169,14900,5,0,0,0,0,0
2725,0.6449,41,0,0.6333,5000,7,0,2,0,0,0
2726,0.7735,52,0,0.1685,39000,7,0,2,0,2,0
2727,0.0272,68,0,0.0822,851,9,0,0,0,0,0
2728,1.0,52,4,0.2479,7904,13,2,1,1,0,1
2729,0.2373,55,0,0.5462,7000,18,0,3,0,0,0
2730,0.1048,62,0,0.276,12744,5,0,1,0,2,0
2731,0.2814,50,1,0.1078,8904,10,0,4,0,0,0
2732,1.0,51,2,0.3211,2500,5,0,1,0,0,0
2733,0.0613,42,0,0.1138,455,3,0,0,0,2,0
2734,1.0,79,0,0.7991,1900,2,0,1,0,0,0
2735,0.6309,52,0,0.4582,7500,5,0,2,0,0,0
2736,0.0889,64,0,0.2184,8201,11,0,1,0,0,0
2737,0.3825,63,0,0.3318,5800,3,0,1,0,0,0
2738,1.0,65,1,0.3589,2320,11,0,0,0,0,0
2739,0.6675,31,1,0.1659,6166,9,0,0,0,0,0
2740,0.1983,74,0,0.0573,3400,5,0,0,0,0,0
2741,0.0419,61,0,0.5377,3583,6,0,1,0,1,0
2742,0.0168,58,0,0.0962,5020,9,0,0,0,0,0
2743,0.8163,73,4,0.4309,2937,12,0,1,0,0,0
2744,0.7439,58,0,0.0664,3916,3,0,0,0,1,0
2745,0.0339,69,0,0.5354,4926,9,0,1,0,3,0
2746,0.4237,69,0,0.205,4496,4,0,0,0,1,0
2747,0.7652,60,3,0.5717,5791,17,0,2,1,0,0
2748,0.0035,44,1,0.8801,1667,12,0,1,0,2,0
2749,0.0755,61,0,0.161,13800,5,0,1,0,2,0
2750,0.0,63,0,0.6465,1600,11,0,1,1,0,0
2751,0.6793,53,1,0.4436,8500,18,0,2,0,1,0
2752,0.0733,46,0,0.008,8333,3,0,0,0,1,0
2753,0.9603,53,0,0.368,4700,6,0,0,0,1,0
2754,0.321,46,0,0.1995,41000,9,0,4,0,2,0
2755,0.3774,43,0,0.2155,11307,11,0,1,0,2,0
2756,0.1017,57,1,0.1558,1815,3,0,0,0,0,0
2757,0.0293,56,0,0.0986,4166,9,0,1,0,0,0
2758,0.038,34,0,0.07200000000000001,3000,2,0,0,0,1,0
2759,0.8757,35,0,0.5694,3750,13,0,0,0,0,0
2760,0.6264,27,0,0.1556,6200,6,1,0,0,0,0
2761,0.2433,56,0,0.1415,9500,8,0,0,0,2,0
2762,0.4909,76,1,0.6286,10959,20,0,4,0,0,0
2763,0.0763,45,0,0.6393,6250,7,0,2,0,1,0
2764,0.0688,67,0,0.2916,6666,13,0,2,0,3,0
2765,0.7659,51,0,0.37200000000000005,8977,5,0,1,0,0,0
2766,0.6356,72,0,0.8016,6316,10,0,2,0,0,0
2767,0.0129,70,0,0.2078,8257,10,0,1,0,0,0
2768,0.0,59,0,0.3429,17500,8,0,1,0,2,0
2769,0.3585,69,0,0.1364,5000,3,0,0,0,0,0
2770,0.9212,38,0,0.0889,1552,1,0,0,0,0,0
2771,0.1989,50,0,0.7275,3709,14,0,2,0,0,0
2772,0.1361,77,2,0.3436,8735,13,0,4,0,1,0
2773,0.0439,40,0,0.0588,10000,12,0,0,0,0,0
2774,0.0622,43,0,0.4118,3146,5,0,1,0,0,0
2775,0.0,60,0,0.0,8200,4,0,0,0,0,0
2776,0.0556,60,0,0.1458,15800,7,0,1,0,1,0
2777,0.8743,68,2,0.5971,5000,8,0,3,0,0,0
2778,0.0208,50,0,0.2997,10000,7,0,1,0,0,0
2779,0.0,43,0,0.2619,3600,6,0,1,0,2,0
2780,0.4257,69,0,0.5267,3918,20,0,0,0,1,0
2781,0.0016,61,0,0.6152,10666,10,0,4,0,0,0
2782,0.1015,55,4,0.474,8050,13,0,2,0,1,0
2783,0.7571,59,0,0.1541,6100,5,0,0,0,1,0
2784,0.0352,42,0,0.408,4200,4,0,2,0,1,0
2785,1.0,60,0,0.1838,17666,6,0,2,0,0,0
2786,0.0996,38,0,0.7452,4583,8,0,2,0,1,0
2787,0.1459,59,0,0.2921,7000,15,0,1,0,0,0
2788,0.5183,57,0,0.4047,12708,9,0,1,0,1,0
2789,0.4331,39,0,0.1598,6200,4,0,0,0,2,0
2790,0.2252,53,0,0.1179,3140,11,0,2,0,0,0
2791,0.0,62,0,0.1827,0,9,0,2,0,0,0
2792,0.0,57,0,0.1986,7500,11,0,2,0,0,0
2793,0.281,26,0,0.3868,4500,8,0,1,0,0,0
2794,0.0274,70,0,0.4564,2100,8,0,1,0,0,0
2795,1.0,31,0,0.0,6833,4,0,0,0,0,0
2796,0.4678,33,0,0.4553,4508,7,0,1,0,2,0
2797,0.0194,49,0,0.3628,4506,6,0,1,0,2,0
2798,0.0401,69,0,0.5373,8500,25,0,3,0,0,0
2799,0.4504,53,1,0.2312,13785,17,0,2,0,0,0
2800,0.4308,43,0,0.6754,7349,17,0,1,0,3,0
2801,1.0,51,3,0.5595,4666,4,1,1,0,2,0
2802,0.0,31,0,0.3225,3800,2,0,1,0,1,0
2803,0.0065,76,0,0.0011,3700,4,0,0,0,0,0
2804,0.2985,59,0,0.322,9461,12,0,1,0,0,0
2805,0.5294,30,0,0.5379,2916,7,0,1,0,0,0
2806,0.3082,60,0,0.2505,7800,6,1,1,0,1,0
2807,0.9765,70,0,0.2791,2704,6,0,0,0,0,0
2808,0.2456,35,0,0.0875,7099,5,0,0,0,2,0
2809,0.5281,53,3,0.4344,4350,3,0,1,1,2,0
2810,1.0,29,2,0.0054,2385,0,2,0,0,0,0
2811,0.8248,47,0,0.3532,9970,6,0,2,0,0,0
2812,0.2509,44,0,0.33299999999999996,10720,5,0,2,0,3,0
2813,0.115,65,0,0.0415,6913,8,0,0,0,0,0
2814,0.0,49,1,0.3561,5200,5,2,0,3,3,1
2815,0.1225,53,0,0.7669,2500,10,0,1,0,0,0
2816,0.9502,49,0,0.0988,3300,2,0,0,1,3,0
2817,0.9854,51,1,0.5152,56000,42,0,25,0,1,0
2818,0.0,38,0,0.0745,7800,7,0,0,0,1,0
2819,0.883,51,4,0.7944,3462,16,0,2,0,1,0
2820,0.0455,42,0,0.3491,11283,4,0,2,0,3,0
2821,0.1276,85,0,0.1279,2500,13,0,0,0,2,0
2822,0.0,45,0,0.1908,24000,24,0,2,0,0,0
2823,0.0648,59,0,0.157,16666,5,0,1,0,2,0
2824,0.4326,44,0,0.7649,3462,9,0,1,0,2,0
2825,0.06,35,0,0.1799,2400,8,0,0,0,0,0
2826,0.1279,25,1,0.1786,2200,3,0,0,0,0,0
2827,0.0019,62,0,0.2572,4047,5,0,1,0,0,0
2828,0.0385,52,1,0.1025,19600,13,0,0,0,1,0
2829,0.4638,53,0,0.1541,9795,27,0,0,0,0,0
2830,0.4788,29,0,0.4373,5590,6,0,1,0,2,0
2831,0.0187,54,0,0.1366,1861,16,0,1,1,2,0
2832,0.1767,48,3,0.3725,8308,3,1,1,4,3,1
2833,0.0135,57,0,0.0249,78111,9,0,2,0,0,0
2834,0.2818,26,0,0.0951,3700,6,0,0,0,3,0
2835,0.5088,53,0,0.5352,632,6,0,2,0,3,0
2836,0.0471,37,0,0.5808,4625,9,0,1,0,1,0
2837,0.0332,73,0,0.0073,6200,6,0,0,0,1,0
2838,0.025,53,0,0.2214,3580,3,0,1,0,0,0
2839,0.2125,28,2,0.5894,1548,8,0,0,1,0,0
2840,0.2276,62,0,0.265,1,12,0,0,0,0,0
2841,0.0241,30,0,0.3193,1762,7,0,0,0,0,0
2842,0.0,46,0,0.5371,5417,4,0,1,0,0,0
2843,0.9520000000000001,53,0,0.6038,7000,19,0,2,0,1,0
2844,0.7167,60,0,0.5263,3674,7,0,1,0,0,0
2845,0.0622,63,0,0.1446,3900,8,0,1,0,1,0
2846,0.4305,53,0,0.433,3200,6,1,1,1,0,1
2847,0.0817,52,0,0.2605,7500,7,0,1,0,0,0
2848,0.0,68,0,0.1167,3700,3,0,1,0,0,0
2849,0.1042,56,0,0.284,6000,11,0,1,0,0,0
2850,0.19,66,0,0.6301,5000,13,0,2,0,0,0
2851,0.9699,61,0,0.7494,2405,6,0,2,0,0,0
2852,0.0747,40,0,0.0515,9800,6,0,0,0,2,0
2853,0.2812,70,0,0.0158,57666,13,0,0,0,0,0
2854,0.0,66,0,0.5991,8000,6,0,0,0,0,0
