"util_linhas_inseguras","idade","vezes_passou_de_30_59_dias","razao_debito","salario_mensal","numero_linhas_crdto_aberto","numero_vezes_passou_90_dias","numero_emprestimos_imobiliarios","numero_de_vezes_que_passou_60_89_dias","numero_de_dependentes"
0.6947,67,0,0.3672,27288,11,0,2,0,1
0.0209,43,1,0.2057,4000,11,0,0,0,2
0.5903,74,0,0.2599,1800,3,0,0,0,0
0.0668,39,0,0.1482,1,6,0,1,0,2
0.0035,57,0,0.0011,2830,5,0,0,0,0
0.5654,41,2,0.8338,2905,10,0,1,0,2
0.5495,44,0,0.6033,3750,7,0,1,0,1
0.1977,40,0,0.3397,2775,9,0,0,0,1
0.924,41,4,0.5497,4500,8,2,0,1,1
0.0028,47,1,0.8594,3583,13,0,2,0,0
0.0022,37,0,0.1677,2850,11,0,0,0,1
0.7473,56,3,0.3983,4596,4,0,1,0,1
0.06,31,0,0.0514,700,4,0,0,0,0
0.0266,41,0,0.3802,10500,16,0,3,0,1
0.2335,36,0,0.2235,10000,7,0,1,0,0
0.6261,61,0,0.2125,4785,7,0,0,0,0
0,50,0,0.2859,5099,13,0,1,0,3
0.0134,33,0,0.0078,6000,6,0,0,0,2
0.1732,69,0,0.0544,12000,8,0,0,0,0
0.6409,50,0,0.1642,1100,7,0,0,0,0
0.912,24,0,0.0211,2557,2,0,0,0,0
0.03,49,1,0.194,7356,6,1,1,0,0
0.3246,61,0,0.3903,7683,10,0,1,0,0
0.3135,46,0,0.4315,10560,4,0,2,0,2
0.0755,38,1,0.0362,8083,10,0,0,0,0
0,50,0,0.3813,12491,10,0,3,0,1
0.6397,55,0,0.2466,10366,11,0,3,1,1
0.3994,64,1,0.5137,4167,13,1,2,0,0
0.2547,28,0,0.5641,5500,7,0,1,0,1
0.0233,62,0,0.4203,5740,8,0,1,0,1
0.0038,45,0,0.0037,8000,13,0,0,0,0
0.1082,73,0,0.199,5000,6,0,0,0,0
0,32,0,0.2283,4450,3,0,1,0,3
0.5488,34,0,0.1219,5300,6,0,0,0,0
0.026,62,0,0.0857,7000,8,0,1,0,1
0.408,52,0,0.0473,107400,15,0,1,0,0
0.0121,66,0,0.0189,7500,20,0,0,0,0
0.0074,76,0,0.0023,6000,3,0,1,0,0
0.006,50,0,0.5811,16600,13,0,4,0,0
0.068,80,0,0.0064,1566,2,0,0,0,0
0.2525,56,0,0.3177,15000,11,0,2,0,0
0.0297,75,0,0.8361,542,14,0,0,0,0
0.0021,33,0,0.3797,5000,4,0,1,0,1
0.039,44,0,0.5496,10000,11,0,3,0,4
0.0057,56,0,0.3689,6166,20,0,2,0,3
0.0332,76,0,0.0089,5500,7,0,0,0,0
0.0407,45,0,0.1162,10500,9,0,3,0,1
0.1479,54,1,0.3312,5887,10,0,1,0,0
0.2133,68,0,0.5974,2833,21,0,1,0,0
0.5266,46,0,0.3584,7535,6,0,0,0,4
1,57,2,0.2732,0,2,1,1,0,1
0,47,0,0.3714,3997,7,0,1,0,0
0.0564,60,0,0.3242,16666,9,0,2,0,0
0.1059,34,0,0.1202,4200,10,0,0,0,1
0.6494,61,0,0.772,4503,9,0,2,0,2
0.0265,30,0,0.076,10000,5,0,0,0,0
0.6058,63,1,0.4668,1989,7,0,1,0,0
0.5529,22,0,0.8,0,1,0,0,0,0
0.0077,63,0,0.4526,8000,11,0,2,0,1
0.341,44,0,0.9193,1300,8,0,1,1,0
0.1049,51,0,0.0718,10100,7,0,1,0,2
0.0302,70,0,0.0153,2683,8,0,0,0,0
0.0388,76,0,0.1078,4082,5,0,1,0,1
0,43,0,0.1229,4500,4,0,1,0,2
0.214,51,0,0.2711,1950,7,0,0,0,0
0.3616,44,0,0.4382,9083,9,0,2,0,1
0.6151,46,0,0.9371,2305,7,0,2,0,2
0.0319,37,0,0.1254,9166,6,0,2,0,2
0.0246,52,0,0.1783,10500,26,0,1,0,0
1,33,98,0,4100,0,98,0,98,1
0.0159,64,0,0.1124,4100,10,0,1,0,0
1,56,1,0.4281,3358,3,0,1,2,1
0.0567,65,0,0.3338,3666,15,0,1,0,1
0.3708,24,0,0.6812,3500,9,0,1,0,0
0.3407,47,0,0.383,2500,6,0,1,0,3
0.1589,55,0,0.315,9239,11,0,2,0,0
0.0613,74,0,0.5231,4000,15,0,1,0,0
0.1028,23,0,0.0091,1641,1,0,0,0,0
0.8832,56,0,0.6499,4166,14,0,2,0,1
0.146,72,0,0.0948,600,2,0,0,0,0
0.211,52,0,0.2808,13414,13,0,2,0,0
0.5221,43,0,0.414,14195,7,0,4,0,3
0.0273,69,0,0.3895,4898,13,0,1,0,0
0.9071,44,1,0.2037,3500,11,0,0,0,2
0.0316,68,0,0.3131,9500,12,0,2,0,2
0.9102,74,2,0.2932,4538,10,0,1,0,1
0.4614,38,0,0.5132,3140,10,0,0,0,1
0.3407,60,0,0.0084,13700,4,0,0,0,0
0.4896,51,0,0.3165,7783,14,0,1,0,1
0.9772,47,0,0.9764,3764,5,0,1,0,2
0.0061,62,0,0.2511,4300,6,0,1,0,0
0.1188,39,0,0.1178,8916,5,0,0,0,0
0.1944,56,0,0.2413,6000,6,0,0,0,0
0.0533,68,0,0.7922,5200,16,0,4,0,0
1,63,0,0.325,13208,4,0,2,0,0
0.1766,53,0,0.2999,5878,8,0,1,0,0
1,43,0,0.2325,1500,5,0,1,0,1
0.0219,69,0,0.1905,7500,8,0,1,0,0
0.0163,78,0,0.0065,3971,7,0,0,0,0
0.0566,25,0,0.1116,5394,6,0,0,0,0
0.0262,66,0,0.2228,4600,8,0,1,0,0
0,94,1,0,2337,4,0,0,0,0
0.9281,57,0,0.4442,3378,7,0,0,0,2
0.0181,65,0,0.0041,4583,10,0,0,0,0
0.1826,67,0,0.331,5467,15,0,1,0,1
0.6303,35,0,0.8592,6000,16,0,1,0,1
0.097,25,0,0.7564,742,5,0,0,0,0
1,72,0,0.11,2600,3,1,0,0,0
1,25,98,0.0203,1916,0,98,0,98,0
0.0552,50,1,0.0777,3950,3,0,0,0,2
0.0887,36,0,0.2266,4500,4,0,2,0,0
0.3732,55,0,0.4178,12984,8,0,2,0,1
0.0807,63,0,0.4065,13100,7,0,1,0,0
0.0167,50,0,0.5463,6666,4,0,2,0,2
0.5811,31,0,0.142,4450,3,0,0,0,3
0.014,60,0,0.5991,6429,11,0,2,0,3
0.0165,56,0,0.0045,3523,2,0,0,0,0
0.1006,63,2,0.6552,4492,8,0,2,0,0
0.0756,80,0,0.53,0,3,0,0,0,0
0.8247,34,0,0.1919,2641,5,0,0,0,0
0.0478,33,0,0.3487,7833,6,0,1,0,0
0.3471,50,0,0.2452,5500,6,0,1,0,0
0.2762,69,0,0.4097,7500,14,0,2,0,1
0.8966,59,0,0.4064,14666,9,0,2,0,1
0,37,0,0.363,5200,6,0,1,0,3
0.0141,59,0,0.3526,4333,6,0,1,0,2
0.1193,58,0,0.1233,21666,10,0,3,0,1
0.1347,45,1,0.0288,5583,2,0,0,0,2
0,47,0,0.1737,2100,9,0,2,0,2
0.6912,44,0,0.7251,7500,20,0,4,0,5
0.2576,57,0,0.3132,8446,25,0,3,0,2
0.0415,38,0,0.0691,16000,10,0,1,0,0
0.8043,64,0,0.389,6300,8,0,0,0,0
0.4772,53,5,0.3118,10587,11,0,1,1,0
0.0167,77,0,0.0104,2200,5,0,0,0,0
0.0674,44,0,0.5794,11000,4,0,2,0,1
1,44,0,0.6924,1400,3,1,1,0,2
0.0047,36,3,0.0849,4984,12,0,0,0,0
0.1149,66,0,0.1834,10960,4,0,2,0,0
0.0342,62,0,0.0303,3200,4,0,0,0,0
1,65,1,0.0051,4500,2,0,0,0,0
0,44,0,0.135,4971,4,0,1,0,3
0.2264,68,0,0.3665,17833,20,0,4,0,0
0.0278,38,0,0.4188,6000,13,0,2,0,3
0.0124,44,0,0.3115,4500,7,0,1,0,0
0.75,27,0,0.1876,3613,7,0,0,0,0
0.2902,48,0,0.2977,9276,4,0,1,0,3
0.0079,37,0,0.1483,1800,5,0,0,0,0
0.263,56,0,0.3332,6586,13,0,1,0,0
0.4457,47,1,0.2153,8500,7,0,1,0,3
0.104,23,1,0.1859,1500,2,0,0,0,0
0.3897,40,0,0.2125,3581,5,0,0,0,0
0.0086,89,0,0.0021,11000,5,0,0,0,0
0.0231,60,1,0.2802,8275,14,0,1,0,0
0.2475,48,0,0.6593,7333,11,0,1,0,1
0.011,53,0,0.13,6400,9,0,1,0,2
0.7854,34,2,0.6178,3000,9,0,0,0,0
0.3781,66,0,0.232,3684,13,0,0,0,2
0.336,55,0,0.9387,6000,11,0,3,0,1
0.0425,68,0,0.4463,10910,25,0,3,0,0
0.303,41,0,0.1599,14116,7,0,1,0,4
0.2046,58,0,0.1828,7900,15,0,1,0,0
0.2996,56,0,0.0791,10222,9,0,0,0,0
0.0774,41,0,0.2854,1800,13,0,0,0,0
0.6931,37,0,0.2704,4500,11,0,0,0,0
0.001,59,0,0.1403,16770,12,0,1,0,0
0.1552,49,0,0.102,9333,6,0,1,0,5
0.99,33,0,0.087,2700,3,3,0,1,0
0.0472,52,0,0.2318,12125,11,0,1,0,0
0.9181,30,0,0.0166,2476,2,0,0,0,0
0.0082,72,0,0.4461,1891,6,0,1,0,0
1,53,1,0.0467,3000,0,1,0,0,3
0.5013,45,0,0.2162,3700,4,0,0,0,1
0.0319,67,0,0.1155,9000,7,0,1,0,1
0.0546,58,0,0.113,3000,9,0,0,0,1
0.496,61,7,0.088,3500,13,3,0,3,0
0.0586,37,0,0.361,20000,11,0,3,0,2
0.1399,42,0,0.5701,5970,9,0,1,0,3
0.0066,71,0,0.0014,5000,2,0,0,0,0
0.4117,66,0,0.5169,4358,8,0,2,0,0
0.0496,67,0,0.659,2383,11,0,1,0,0
0,33,0,0,4052,1,0,0,0,0
0.0326,46,0,0.5165,9441,8,0,2,0,1
0.0537,42,0,0.1061,5400,5,0,0,0,0
0.0652,62,0,0.2489,5500,8,0,4,0,0
0.9999,60,1,0.5336,3333,8,6,1,1,1
0.8996,47,0,0.1347,7400,6,0,0,0,2
0.0695,42,0,0.4226,4100,17,0,1,0,0
0.0005,75,0,0.5091,4167,11,0,0,0,0
0.3137,48,0,0.254,9358,7,0,2,0,1
0.7202,37,0,0.609,1830,18,0,0,0,3
0.084,50,0,0.0163,4160,7,0,0,0,0
0.5937,62,1,0.1331,7333,7,0,0,1,0
0.3507,45,0,0.1932,4560,6,1,0,0,0
0.6156,36,1,0.0743,2100,3,0,0,0,0
0.0077,79,0,0.158,2625,11,0,0,0,0
0.7728,55,0,0.2534,7273,9,1,0,0,1
0.1046,47,0,0.1215,1,4,0,1,0,3
0.1135,60,0,0.2944,4000,10,0,2,0,0
0.0253,56,0,0.2957,7083,12,0,2,0,1
0.3713,46,0,0.7465,8000,9,0,3,0,2
0.0075,60,1,0.2752,1100,7,0,1,0,0
0.4298,62,0,0.521,8972,22,0,3,0,2
0.0407,51,0,0.5545,3000,6,0,2,0,0
0.1001,47,0,0.1926,10500,25,0,2,0,0
0.49,54,0,0.6291,4583,6,0,2,0,1
0.2353,46,0,0.4974,2916,11,0,1,0,1
0.4201,63,0,0.4525,7316,8,0,3,0,0
0.2185,23,0,0.01,898,3,0,0,0,0
0,33,0,0.4484,3969,4,0,1,0,1
0.5078,39,2,0.3467,5874,10,0,1,0,4
0.1007,55,0,0.4767,21034,21,0,5,0,2
0.4265,56,0,0.1797,12640,9,0,1,0,0
1,48,0,0.9991,2253,7,0,0,0,0
0.0405,61,0,0.1034,12875,6,0,1,0,0
0.5011,56,0,0.2752,18400,22,0,6,0,1
0.126,33,0,0.2796,8601,9,0,1,0,4
1,43,0,0,6200,0,0,0,0,0
0.9604,53,3,0.1933,5839,5,0,0,2,4
0.3862,26,3,0.5263,3900,11,4,0,0,0
0.4026,40,0,0.4549,8583,9,0,2,0,1
0.395,44,0,0.3303,4583,8,0,1,0,0
1,53,0,0,1924,0,0,0,0,1
0.4284,74,0,0.2584,2650,12,0,0,0,0
0.0015,61,0,0.223,3116,5,0,0,0,0
0.0231,48,0,0.2165,0,16,0,2,0,1
0.1241,42,1,0.117,7068,6,0,0,1,2
0,58,0,0.4934,2800,7,0,1,0,2
0.2168,35,0,0.3371,10000,15,0,2,0,3
0.1007,40,0,0.3347,7000,14,0,1,0,2
0.3762,56,0,0.4371,4900,12,0,2,0,0
0,57,0,0,10580,1,0,0,0,3
0.034,73,0,0.59,0,3,0,0,0,0
0.1879,59,0,0.6858,3280,13,0,1,0,0
0.5604,59,0,0.6778,4000,13,0,1,0,0
0.4754,45,0,0.3624,7927,7,0,2,0,2
0.0156,60,0,0.3743,6000,5,0,1,0,1
0.1112,40,0,0.3596,11819,7,0,3,0,3
0,45,1,0.0872,4795,3,6,0,0,0
0.0152,55,0,0.3885,6220,6,0,1,0,0
0.029,71,0,0.0019,6441,7,0,0,0,0
0.05,49,0,0.1178,11667,9,0,2,0,1
0.0615,56,0,0.198,28400,7,0,2,0,2
0.1755,38,0,0.1591,3500,3,0,0,0,0
0.0404,86,0,0.1195,6235,9,0,0,0,1
0.0168,59,0,0.17,9913,5,0,1,0,2
0.1614,58,0,0.0864,9300,4,0,1,0,0
0.1413,32,0,0.3581,6000,7,0,2,0,2
0.0656,43,1,0.2366,2750,5,1,0,0,0
0.1233,56,2,0.6768,9932,10,0,4,0,2
0.1083,73,2,0.6154,4481,17,0,2,0,0
0.5535,44,0,0.2542,3500,6,0,0,0,0
0.1844,62,0,0.3328,7736,7,0,1,0,0
0.0054,71,0,0.0013,10337,11,0,0,0,0
0.1821,47,0,0.4213,8975,12,0,3,0,2
0.0899,51,0,0.3879,10280,11,0,2,0,2
0.0115,68,0,0.0062,2082,3,0,0,0,0
1,51,0,0.569,0,1,0,0,0,1
0.239,36,0,0.0497,11220,7,0,0,0,0
0.2875,51,0,0.2287,5373,15,0,0,0,0
0.1267,52,0,0.0583,7000,5,0,1,0,2
0.1738,62,0,0.462,11666,21,0,3,0,1
0.2066,76,0,0.5133,8333,11,0,2,0,0
0,37,0,0.7286,4358,15,0,1,0,3
0.0116,73,0,0.0015,10500,8,0,0,0,0
0.1134,43,0,0.2245,4600,2,0,1,0,2
0.001,84,0,0.0002,5000,7,0,0,0,0
0.2001,71,0,0.1012,3751,21,0,2,0,0
0.016,66,0,0.0175,8853,8,0,0,0,0
0.907,46,0,0.3487,9042,6,0,2,0,3
0.5106,39,2,0.1102,3900,11,3,2,3,2
0.2263,67,1,0.0056,730483,23,0,1,0,0
0.4876,32,3,0.3769,2700,9,2,0,3,0
1,58,0,0.4492,5500,6,0,2,0,1
0.0519,22,0,0,704,1,0,0,0,0
0.0145,68,0,0.0067,6000,10,0,0,0,1
0.1483,53,0,0.2884,6633,8,0,1,0,2
0.9209,70,0,0.6457,6143,14,0,2,0,0
0.0547,77,0,0.0235,3617,10,0,0,0,0
0.8039,35,0,0.4664,5200,7,0,1,0,3
0.0265,52,0,0.4393,6500,8,0,2,0,1
0.0623,59,0,0.2244,0,10,0,2,0,0
0.0092,67,0,0.2545,4200,8,0,1,0,0
0.0789,50,0,0.0707,8187,10,0,1,0,0
0,70,0,0,2700,6,0,0,0,0
0.0324,72,0,0.3484,949,2,0,1,0,0
0.0747,41,1,0.333,12000,13,0,2,0,2
0.1841,55,1,0.6647,2880,13,0,2,0,0
1,28,0,0.1053,2040,2,1,0,0,0
0.8773,29,0,0.1463,2500,3,0,0,0,0
0.1569,55,0,0.262,2163,5,0,0,0,0
0.6965,48,2,0.1664,12400,10,0,1,0,1
0.5047,45,1,0.6376,4500,4,0,1,0,2
0.8735,42,0,0.2378,4881,8,0,0,0,1
0.0008,66,0,0.2357,6916,21,0,1,0,0
0.171,58,0,0.4712,7423,10,0,2,0,1
0.9013,27,0,0.1283,4300,8,0,0,0,0
0.0039,69,0,0.516,10000,9,0,1,0,1
0.7898,57,0,0.3873,11711,17,0,2,0,1
0.2619,58,0,0.5054,2668,4,0,2,0,1
0.183,45,0,0.2216,12500,5,0,1,0,2
0.4478,32,0,0.3835,8333,31,0,1,0,0
0.0168,29,0,0.2363,2250,8,0,0,1,1
0,83,0,0,5100,2,0,0,0,0
0.021,34,0,0.6502,5416,10,0,1,0,1
0.003,101,2,0.0014,2883,6,0,0,0,0
0.0185,56,0,0.8205,6666,22,0,3,0,0
0.7679,39,2,0.3224,8450,13,0,2,0,1
0.2562,37,0,0.4176,4000,16,0,1,0,2
0,81,0,0.2969,4000,6,0,1,0,0
0.0206,38,0,0.2927,5500,6,0,1,0,2
0.2765,47,0,0.4681,3135,9,0,0,0,1
0.0032,62,0,0.1909,2916,4,0,0,0,1
0.7541,36,0,0.732,3156,7,0,1,1,2
0.1973,51,0,0.0152,2300,1,1,0,1,0
0.0345,57,2,0.1088,10000,8,0,0,0,0
0.5973,42,0,0.139,30000,11,0,2,0,3
0.4528,39,0,0.4607,6326,14,0,2,0,1
0.0288,68,0,0.224,2950,3,0,1,0,1
0.8597,49,0,0.3277,4076,13,0,0,0,0
0.0046,43,0,0.3265,5650,8,0,1,0,3
0.0307,78,0,0.1973,3000,5,0,0,0,0
0.848,56,0,0.3324,9333,9,0,2,0,0
0.2542,50,0,0.1889,12666,11,0,1,0,1
0.0115,52,0,0.954,5000,13,0,3,0,0
0.1339,48,0,0.2101,22700,6,0,1,0,2
0.9285,49,1,0.3851,6572,12,0,0,0,0
0.9538,53,0,0.5581,8000,15,0,2,0,0
0.0001,46,0,0.4165,5798,8,0,2,0,0
0.2379,49,0,0.1128,30000,7,0,1,0,2
0.8609,65,0,0.1135,5700,4,0,0,0,1
0.089,78,0,0.1909,3000,4,0,0,0,2
0.0146,53,0,0.0065,4000,7,0,0,0,0
0.0891,58,0,0.2626,13000,12,0,2,0,1
0.0738,70,0,0.1314,7800,7,0,2,0,0
0.0728,69,0,0.0691,5500,6,0,0,0,0
0,38,0,0.1527,5000,8,0,2,0,2
1,26,0,0.19,0,1,1,0,0,2
0.7771,56,0,0.2905,9300,8,0,1,0,0
0.5903,46,0,0.1044,3000,5,0,1,0,1
0.5321,46,0,0.1856,11683,7,0,2,0,3
1,51,0,0,2528,2,0,0,0,0
0.0004,73,0,0.2689,6801,4,0,1,0,0
0.0188,55,0,0.1511,10666,4,0,2,0,0
0,45,2,0.196,5131,6,1,1,1,2
0.4443,28,1,0.1885,2370,10,1,0,0,0
0.0059,73,0,0.1379,2465,4,0,0,0,0
0,63,0,0.1937,8800,9,0,2,0,1
0.0559,53,0,0.0088,4860,2,0,0,0,1
0.06,80,0,0.1687,3100,4,0,1,0,0
0.7159,48,2,0.5844,7300,16,0,1,0,1
1,42,0,0.143,4300,6,0,1,0,2
0.0299,45,0,0.3916,10000,15,0,1,0,0
0.076,49,0,0.4994,3125,11,0,2,0,2
0.0085,53,0,0.5432,4800,20,0,1,0,0
0.105,37,0,0.5186,6216,9,2,1,1,2
0.9712,29,0,0.5169,4000,13,0,2,0,0
0.0167,50,0,0.0647,5946,5,0,0,0,3
0.1746,35,0,0.4606,4500,11,0,2,0,1
0.2,58,1,0.6256,4700,11,0,1,0,0
0.4554,55,0,0.4024,11333,7,1,1,0,4
0.443,35,0,0.1028,7000,3,0,0,0,1
0,61,0,0,9916,2,0,0,0,0
0.4389,54,0,0.5963,4341,11,0,1,0,0
0.6687,41,2,0.6317,8201,15,0,3,0,2
0.038,49,0,0.2102,3400,8,0,0,0,0
0,47,0,0.4677,10000,7,0,3,0,1
0.0831,57,0,0.4467,12500,17,0,3,0,1
0.914,55,0,0.5231,3333,5,1,1,0,2
0.1035,45,0,0.3689,3000,3,0,1,0,1
0.8554,45,1,0.414,4965,7,0,0,0,0
0.3912,68,0,0.2693,2166,13,0,2,0,0
0.0634,72,0,0.0037,2400,3,0,0,0,0
0.2317,41,0,0.4168,3082,8,0,1,0,2
1,68,0,0.0232,2547,4,0,0,0,0
0.1387,38,0,0.8346,4558,16,0,2,0,2
0.0746,32,1,0.1194,500,7,0,0,0,1
0.0198,50,0,0.141,7498,9,0,2,0,1
0.0168,65,0,0.1924,11800,8,0,1,0,1
1,42,0,0.7072,4600,6,1,1,0,0
1,31,2,0.3627,2500,1,1,0,1,2
1,50,0,0.109,7475,2,2,0,1,0
0.0106,57,1,0.5045,9249,15,0,4,0,0
0.0328,61,0,0.0032,9750,4,0,0,0,0
0.0218,47,0,0.3686,6122,6,0,1,0,0
0.146,42,0,0.2706,6500,17,0,1,0,1
0.537,58,1,0.0282,4400,2,1,0,0,0
0,25,0,0.0083,1800,9,0,0,0,0
1,50,1,0.4809,2201,2,0,1,0,1
0.0653,28,0,0.8513,3450,10,0,1,0,0
0.1546,60,0,0.1997,954,19,0,1,0,0
0.3999,38,0,0.2737,3470,6,0,0,0,1
0.0274,55,0,0.2176,10624,8,0,1,0,1
0.0168,60,0,0.3364,7000,20,0,2,0,1
0.4482,44,0,0.4082,7074,11,0,2,0,0
0.2385,62,1,0.479,6306,16,0,1,0,1
0.0265,67,0,0.0209,7400,7,0,0,0,0
0.7516,47,0,0.5007,12916,16,0,2,0,3
1,52,0,0.2772,7500,4,0,1,0,0
0.4673,54,4,0.3556,6400,5,0,1,3,1
0.1099,59,0,0.6413,9000,17,0,2,0,0
0.4261,64,0,0.3621,7400,17,0,0,0,1
0.1034,34,1,0.7311,5500,14,1,1,4,1
0.1154,60,1,0.3803,4800,11,0,1,0,0
0,38,0,0.2777,2700,4,0,1,0,0
0.0178,61,0,0.4538,13650,19,0,2,0,0
0.3357,28,0,0.9276,800,13,0,0,0,0
0.7131,63,1,0.1456,2300,3,0,0,0,0
1,36,0,0.689,1700,3,0,0,0,1
0.1743,66,0,0.264,9930,8,0,1,0,0
0.7778,46,0,0.3428,9133,13,0,2,0,2
0.0453,37,0,0.3151,8742,6,0,2,0,1
0.1944,69,0,0.13,4700,13,0,0,0,0
0.1029,54,0,0.1859,12500,8,0,1,0,2
1,38,0,0.3053,5000,3,0,1,0,3
0.0252,77,0,0.4399,5000,7,0,2,0,0
0.9911,30,1,0.5434,2340,5,0,1,0,0
0,80,0,0.01,3500,2,0,0,0,0
0.015,85,0,0.1897,12000,14,0,1,0,0
0.6462,62,0,0.6262,6000,12,0,2,0,1
0.0005,50,0,0.3259,8777,5,0,1,0,2
0.1992,39,0,0.7255,3209,5,0,3,0,2
1,59,0,0.2143,8000,5,0,1,0,0
0.2166,26,0,0.1072,4625,6,0,0,0,0
0.1173,34,0,0.0846,1500,9,0,0,0,4
0.0001,79,0,0,2417,9,0,0,0,1
0.102,43,1,0.4271,11000,21,0,2,0,1
0.0219,68,0,0.1891,5500,3,0,1,0,0
0.2479,25,1,0.1156,4793,7,0,0,0,1
0.0194,30,1,0.0009,2252,2,0,0,0,0
0.0087,41,0,0.153,6450,6,0,1,0,0
0.0317,48,0,0.2428,6700,17,0,1,0,2
0.7857,41,0,0.3396,13880,4,0,1,0,1
0.7573,57,0,0.2655,8000,7,0,1,0,1
1,23,0,0.2298,1200,1,0,0,0,0
0.0015,95,0,0.0004,5000,5,0,0,0,0
1,67,0,0.0579,1000,0,0,0,0,0
0.0027,64,0,0.2766,20100,8,0,4,0,1
0.168,62,0,0.2258,10500,14,0,1,0,0
0.087,52,0,0.6272,6035,8,0,2,0,1
0.0559,44,0,0.0253,4621,6,0,0,0,0
0.0824,61,0,0.299,2230,17,0,0,0,0
0.018,47,0,0.27,6400,4,0,1,0,4
0.1459,39,0,0.0862,6000,10,0,0,0,2
0.0357,77,0,0.38,0,5,0,0,0,0
0.0534,58,0,0.2774,6431,20,0,1,0,0
0.3679,60,0,0.2392,13134,10,0,2,0,0
0,94,0,0,3600,4,0,0,0,0
0.0297,37,0,0.5472,2300,7,0,1,0,0
0.9036,28,1,0.2921,1300,4,0,0,0,1
0.8231,51,0,0.8212,3500,11,0,1,0,1
0.1269,65,0,0.6186,5400,6,0,2,0,1
0.0779,69,0,0.2375,11500,12,0,2,0,1
0.229,43,1,0.6224,1416,7,0,1,1,2
0.0583,50,0,0.4547,14000,8,0,2,0,1
0.4815,65,0,0.0362,16666,3,0,0,0,0
0.1097,48,0,0.3402,7666,15,0,2,0,3
0.0561,46,0,0.1842,5416,8,0,1,0,0
0.077,65,0,0.5103,10500,19,0,3,1,0
0.0027,80,0,0.0054,3500,6,0,0,0,1
0.2195,41,0,0.4693,5000,9,0,2,0,2
1,66,1,0,12500,1,0,0,0,1
0.3796,23,0,0.0117,3000,3,0,0,0,0
0.1103,64,0,0.055,2400,2,0,0,0,1
0.0014,31,0,0.341,4500,8,0,1,0,0
0.4671,78,0,0.5243,1500,9,0,0,0,0
0.2089,49,1,0.1711,1,12,0,2,0,2
0.0061,57,0,0.1076,9957,8,0,1,0,0
0.1874,35,0,0.606,3083,8,0,2,0,0
0.2044,35,0,0.3412,11975,16,0,3,0,0
0.6037,66,0,0.1537,1352,9,0,0,0,0
0.0418,55,0,0.1861,6250,10,0,1,0,1
0.5651,38,0,0.4147,4400,6,0,0,0,0
0.6897,45,2,0.3688,6000,7,0,1,0,0
0.0648,41,1,0.7382,16216,9,0,2,0,2
0.0121,92,0,0.0026,6250,3,0,0,0,0
0.3712,37,0,0.1693,15000,23,0,1,0,2
0.0054,32,0,0.3815,1016,8,0,0,0,0
0.157,27,0,0.7516,764,4,1,0,0,0
0.1812,46,0,0.1622,39000,10,0,1,0,1
1,37,98,0.0076,3166,0,98,0,98,0
0.0104,30,0,0.1014,2000,4,0,0,0,0
0.0767,32,0,0.2497,9166,16,0,2,0,0
0.1002,60,0,0.3194,4200,10,2,1,0,0
0.1018,41,0,0.1631,4958,4,0,0,0,0
0.0304,67,0,0.2475,10740,12,0,1,0,1
0.0326,43,0,0.3645,20000,12,0,2,0,2
0.6911,60,0,0.5481,6500,8,0,2,0,0
0.1543,33,0,0.5201,2508,12,0,1,0,0
0.0075,46,0,0.1203,2800,8,0,1,0,1
0.3191,46,1,0.6158,11400,25,0,4,0,0
0.175,41,0,0.0344,4333,6,0,0,0,1
1,45,0,0.006,13272,1,1,0,0,3
1,39,0,0.0317,4224,1,0,0,0,3
0.3079,77,0,0.5054,7500,20,0,3,0,1
0.6121,40,1,0.1091,8032,23,0,5,0,2
0.1863,77,0,0.4677,5428,26,0,2,0,1
0.1108,60,2,0.5425,2600,5,0,0,1,0
0.6917,57,3,0.2097,8000,18,0,1,0,3
0.0684,74,0,0.0164,2500,13,0,0,0,0
0.936,40,1,0.5134,1900,4,0,1,0,3
0.0711,74,0,0.2849,7500,7,0,1,0,1
0.9151,44,2,0.1236,1790,7,0,1,1,3
0.1242,54,0,0.3628,7833,6,0,2,0,0
0.7976,42,0,0.6897,2000,14,0,0,0,0
0.6983,47,0,0.4149,6530,9,0,3,0,1
0.5684,65,0,0.1759,5400,9,0,0,0,0
0.4281,30,1,0.1561,9200,10,0,0,0,0
1,25,0,0.2276,2376,3,0,0,0,2
0.0006,56,0,0.3827,7960,17,0,1,0,0
0.9263,31,2,0.2032,2400,9,0,0,0,0
0.04,60,0,0.122,10833,8,0,1,0,0
0.4341,45,0,0.8785,10000,12,0,5,0,2
0,39,0,0.7881,2500,6,0,3,0,0
0.4087,55,1,0.5471,3256,7,0,1,0,0
0.6814,47,0,0.4223,9250,14,0,1,0,1
0.2067,42,0,0.5911,2100,9,0,2,0,3
0.9928,81,0,0.6401,3500,15,0,3,0,0
0.4173,47,0,0.2776,8750,9,0,2,0,2
0.0542,37,1,0.2318,6000,10,0,0,0,1
0.1593,55,0,0.2844,10000,12,0,2,1,2
0.0063,40,0,0.0017,5415,3,0,0,0,0
0.4011,44,0,0.6362,1860,5,0,1,0,2
0.539,47,0,0.4899,8000,6,0,2,0,0
0.1136,56,0,0.0166,5477,4,0,0,0,2
0.0634,51,0,0.1769,2300,15,0,2,0,0
0.0447,54,0,0.1635,5833,9,0,1,0,0
0.0098,48,0,0.3313,12000,11,0,4,0,2
