"inadimplente","util_linhas_inseguras","idade","vezes_passou_de_30_59_dias","razao_debito","salario_mensal","numero_linhas_crdto_aberto","numero_vezes_passou_90_dias","numero_emprestimos_imobiliarios","numero_de_vezes_que_passou_60_89_dias","numero_de_dependentes"
0,0.5922,67,0,0.1907,2500,5,0,0,0,0
0,0.6742,39,0,0.2319,3333,5,0,0,0,0
0,0.9832,29,0,0.4373,2000,5,0,0,0,0
0,0.7438,48,0,0.3155,2880,5,0,1,0,0
0,0.061,43,0,0.2992,12260,7,0,2,0,3
0,0,64,0,0.2852,13500,6,0,3,0,1
0,0.6044,42,0,0.9627,3700,10,0,2,0,1
0,0.3449,65,0,0.3036,2400,7,0,2,0,0
0,1,27,1,0.3171,2500,2,0,0,0,1
0,0.9672,54,0,0.0261,56944,7,0,0,0,3
0,0.2831,38,0,0.1541,3192,6,0,1,0,0
1,0.9231,30,1,0.0629,4166,5,0,0,0,0
0,1,53,0,0.94,2000,2,0,1,0,0
0,0.4306,39,0,0.6046,5938,10,0,2,0,0
0,0.0732,81,1,0.0338,1950,11,0,0,0,0
0,0.6351,50,0,0.9665,4113,11,0,1,0,2
0,0.9517,42,0,0.0214,40000,6,0,0,0,0
0,0.0577,57,0,0.146,10000,10,0,1,0,3
0,0.6748,51,1,0.2861,14667,9,0,2,0,2
1,0.9663,52,4,0.9237,3300,6,1,1,1,2
0,0.5235,65,4,0.2138,5500,14,0,0,0,0
0,0,47,0,0.1927,10225,3,0,1,0,1
0,0.1533,54,0,0.6076,4140,12,0,2,0,1
0,0.1142,77,0,0.7256,4000,17,0,3,0,0
1,0.1156,64,0,0.2345,12333,20,0,1,0,2
0,0.253,31,0,0.4492,12500,12,0,2,0,0
0,0.8324,56,1,0.5258,15400,9,0,4,0,2
0,0.0441,36,0,0.089,18417,8,0,1,0,1
1,0.1079,35,0,0.3383,3880,9,0,0,0,2
0,0.016,81,0,0.0066,3500,3,0,0,0,0
0,0.3269,49,0,0.3911,5000,26,0,1,0,0
0,0.0302,50,0,0.1987,10817,5,0,1,0,2
0,0.0077,42,0,0.3353,9100,19,0,1,0,3
0,0.7446,31,0,0.1062,2800,9,0,2,0,1
0,0.8035,67,0,0.2153,3850,3,0,1,0,0
0,0.1161,39,0,0.5234,13503,18,0,4,0,1
0,0.0048,91,0,0.0037,1350,7,0,0,0,0
0,0.8285,46,0,0.5204,7599,7,0,1,0,1
0,0.1048,42,0,0.0264,5000,5,0,0,0,0
1,1,28,0,0.0878,2800,1,0,0,0,0
0,0.2789,62,0,0.4291,17800,14,0,4,0,1
0,0.2947,53,1,0.3223,6800,14,0,0,0,0
0,0.194,62,0,0.2791,6567,9,0,2,0,0
0,0.0044,50,0,0.128,6466,5,0,1,0,3
0,0.0852,33,0,0.4044,6000,10,0,2,0,1
0,0.0688,48,0,0.4326,1832,4,0,0,0,0
0,0.0031,53,0,0.7256,8416,9,0,4,0,0
0,0.0047,40,0,0.0092,4575,3,0,0,0,1
0,0.0236,51,0,0.002,7000,1,0,0,0,4
0,0,58,0,0.2277,6416,7,0,1,0,2
0,0.0276,24,0,0.6419,820,4,0,0,0,0
0,0.0323,59,0,0.0009,10500,3,0,0,0,0
0,0.0085,34,0,0.0496,5583,8,0,0,0,0
0,0.0651,58,0,0.1202,775,8,0,1,0,0
0,0.0367,61,0,0.2788,59000,16,0,3,0,1
0,0.2133,34,0,0.0429,2400,2,0,0,0,3
0,0.0102,69,8,0.0929,7500,36,0,0,0,0
0,1,24,0,0.1001,1358,3,0,0,0,0
0,0.0932,57,0,0.309,7500,3,0,1,0,1
0,0.1071,26,0,0.2329,2000,4,1,0,0,1
0,0.7394,39,1,0.281,7000,5,0,1,0,2
0,0.5925,65,0,0.3539,3833,10,0,2,0,0
0,1,65,2,0.6225,2672,6,1,1,0,1
0,0.6337,41,0,0.1843,14450,9,0,0,0,3
0,0.0308,70,0,0.009,7917,8,0,0,0,0
0,1,56,0,0.3431,1666,1,0,0,0,0
0,0.1514,73,0,0.1048,4296,11,0,2,0,0
0,0.0241,37,0,0.2802,10083,11,0,2,0,2
0,0.4785,54,0,0.4403,6000,7,0,1,0,0
0,0.8534,25,0,0.112,1,3,0,0,0,0
0,0.1924,53,0,0.3487,9000,13,0,1,0,0
0,1,38,0,0.2765,2075,6,0,0,0,0
0,0.3518,50,0,0.208,7200,13,0,0,1,2
0,0.6965,53,2,0.5341,4000,11,0,1,1,2
1,0.4288,54,1,0.4378,1470,3,2,0,0,0
0,0.0331,58,0,0.5974,4500,12,0,2,0,0
0,0,22,0,0.0085,820,4,0,0,0,0
1,0.3169,40,1,0.212,6000,9,0,1,0,0
0,0.0187,67,0,0.3304,6174,8,0,2,0,0
0,0,61,0,0.0811,4166,11,0,0,0,0
0,0,58,0,0.1671,3566,10,0,1,0,0
0,0.1007,45,0,0.4943,9066,9,0,1,0,0
0,0.0654,84,0,0.1698,10333,26,0,1,0,0
0,0.157,36,0,0.441,6858,11,0,1,0,0
0,0.0045,40,0,0.4632,8300,7,0,2,0,3
0,0,49,0,0.1515,1200,8,0,0,0,0
0,0.228,51,0,0.6215,12609,17,0,3,0,1
0,0.3927,40,0,0.5916,6610,9,0,2,0,1
0,0.033,47,0,0.3676,135,6,0,0,0,3
0,0.3941,68,0,0.1568,6000,8,0,0,0,0
0,0.2181,42,0,0.1397,2500,6,0,1,0,2
0,0.3994,54,0,0.065,6200,5,0,1,0,2
0,0.7007,54,0,0.4355,9945,11,0,2,0,0
0,0.0136,73,0,0.1403,5166,22,0,0,0,0
0,0.0146,74,0,0.0076,4067,6,0,0,0,0
0,0.1489,41,1,0.1375,6477,25,0,6,0,0
0,1,23,0,0,375,0,0,0,0,0
0,0.3388,65,0,0.1698,5500,9,0,0,0,1
0,0.7629,51,2,0.2871,11695,7,0,2,0,1
0,0,47,1,0.0205,20150,4,0,0,0,3
0,0.7692,45,1,0.51,0,5,1,0,0,0
0,0.3222,72,0,0.1459,2875,12,0,1,0,0
1,0.9215,47,1,0.219,3333,5,1,0,0,2
0,1,34,0,0.0954,5000,4,0,0,0,0
0,1,32,0,0,1200,1,0,0,0,0
0,0.1679,52,0,0.8121,3000,10,0,2,0,0
1,0.0008,71,1,0.2129,7200,5,1,1,0,0
0,0.0731,63,0,0.1138,5000,13,0,0,0,1
0,0.0022,62,0,0.302,9030,12,0,2,0,1
0,0.0734,62,0,0.4762,4600,12,0,1,0,0
0,0.0633,34,0,0.4983,5500,6,0,1,0,2
0,0.166,46,0,0.0228,3900,3,0,0,0,1
0,0.3929,53,0,0.3192,2471,9,0,1,0,0
0,0,45,0,0.3385,3500,6,0,1,0,0
1,0.5018,64,0,0.1002,12066,19,0,2,0,0
0,0.0517,46,0,0.2954,4583,5,0,1,0,1
0,0.8503,64,0,0.5133,6915,4,0,1,0,0
0,0.079,43,0,0.2305,18000,10,0,1,0,2
0,0,89,0,0,4257,2,0,0,0,0
0,0.9172,43,0,0.0329,6300,3,0,0,0,3
0,0,59,0,0.5281,4250,11,0,1,0,1
0,0.164,56,0,0.2961,11500,9,0,2,0,1
1,1,23,0,0.0038,3400,0,2,0,0,1
0,0.4762,69,0,0.27,12783,6,0,2,0,0
0,0.1756,65,0,0.9014,1916,7,0,1,0,0
0,1,74,0,0.3765,671,2,0,0,0,0
0,0.1003,60,0,0.114,3000,4,0,0,0,1
1,1,34,4,0.025,3756,1,1,0,0,1
1,0.1199,37,2,0.4787,5600,6,3,1,3,3
0,0.957,29,0,0.3424,1100,6,0,0,1,2
0,0.0709,41,0,0.0763,7000,7,0,0,0,0
0,0.9024,56,0,0.0805,4583,4,0,0,0,0
0,0.222,46,0,0.4178,7750,8,0,2,0,2
0,0.1265,57,0,0.4258,3583,7,0,2,0,0
0,0.071,66,1,0.4319,3000,11,0,1,0,1
0,0.869,62,0,0.4531,6556,11,0,1,0,0
0,0.0352,48,0,0.0803,8791,4,0,0,0,1
0,0.0515,76,0,0.0077,5091,9,0,0,0,0
0,0.0628,67,0,0.2555,13583,9,0,3,0,1
0,0.6133,44,3,0.2528,10166,19,0,1,0,0
0,1,46,0,0.2299,3100,1,1,0,2,1
0,0.0478,49,0,0.1921,6892,6,0,1,0,0
0,0.0902,62,1,0.4147,13640,17,0,1,0,1
0,0,71,0,0.2679,6700,8,0,1,0,0
0,0.0749,71,0,0.009,6674,3,0,0,0,0
0,0.2249,75,0,0.5568,1416,12,0,0,0,0
0,0.4639,57,0,0.4834,7460,8,0,2,0,0
0,0,76,0,0.0033,598,7,0,0,0,0
0,0.0207,62,0,0.1169,3400,11,0,2,0,0
0,0.5274,48,0,0.3285,6750,8,0,2,0,2
0,0.5542,45,1,0.2471,5955,14,1,1,1,2
0,0.1483,63,0,0.4411,4279,6,0,1,0,0
0,0.3809,57,0,0.2695,6000,7,0,1,0,1
0,0.5172,65,0,0.9512,14166,17,0,6,0,0
0,0.0709,48,0,0.424,15472,9,0,3,0,3
0,0.0777,78,0,0.0105,3622,6,0,0,0,0
0,0.3265,52,0,0.2229,5500,8,0,0,0,1
0,0.4749,61,1,0.2372,5117,14,0,0,0,0
0,0.627,58,0,0.3805,8333,5,0,1,0,2
0,0.1958,48,0,0.3518,10532,8,0,2,0,2
1,0.2867,80,0,0.6902,8000,13,0,3,0,0
0,0.1311,50,0,0.5866,14533,12,0,7,0,2
0,0.1659,55,0,0.5416,3500,5,0,2,0,0
1,0.0017,58,4,0.9019,7083,8,1,3,1,1
0,0.2258,69,0,0.3981,1642,7,0,0,0,1
0,0.0244,88,0,0.5543,4933,8,0,1,0,0
0,0.3932,66,0,0.8402,6305,13,0,2,0,2
0,0.074,66,0,0.115,0,5,0,0,0,0
0,1,48,1,0.8422,525,3,1,0,1,2
0,0.0014,65,0,0.2587,11249,9,0,1,0,0
0,1,49,1,0.1866,8633,5,0,1,0,0
0,0.054,63,0,0.4552,6700,9,0,3,0,1
0,0.0857,57,0,0.2299,19000,5,0,2,0,0
0,0.1454,73,0,0.4135,5852,7,0,1,0,0
0,0.3726,32,0,0.3287,8483,15,0,3,0,2
0,0.0327,62,0,0.1573,8729,9,0,1,0,0
0,0.0054,30,0,0.6622,2660,12,0,1,0,1
0,1,37,0,0.0308,6500,6,0,0,0,4
0,0.1988,47,0,0.2561,4697,7,0,0,0,0
0,0.0025,77,0,0.0024,4100,18,0,0,0,0
0,0.0056,49,1,0.6444,4833,17,0,2,0,4
0,0.3213,39,0,0.0591,8000,7,0,0,0,0
0,0.0427,47,1,0.6965,400,21,0,2,0,1
0,0.4986,43,2,0.1079,7690,9,0,0,0,3
0,0.0821,43,0,0.7308,6916,10,0,2,0,4
0,0.0126,50,0,0.4943,11000,10,0,3,0,4
0,0.971,34,2,0.232,3478,11,1,0,0,3
0,0,61,0,0.2876,4227,6,0,2,0,1
0,0.1363,51,1,0.2053,6380,4,1,2,0,2
0,0.1239,59,0,0.2609,9214,11,0,1,0,0
0,0.008,75,2,0.293,9125,12,0,2,0,0
0,0.3399,51,0,0.3969,14000,9,0,1,0,4
0,0,68,0,0.1179,5251,10,0,1,0,0
0,0.0377,50,0,0.2482,10000,7,0,1,0,2
1,0.9516,34,1,0.4359,3000,10,0,0,0,3
0,0.7181,32,0,0.4559,1083,5,0,2,0,0
0,0.8442,62,0,0.9087,4916,11,0,1,0,0
0,0.0535,68,0,0.1277,7000,7,0,1,0,1
0,0.0822,26,0,0.6504,820,5,0,0,0,0
0,0.3972,53,0,0.4402,9600,14,0,2,0,0
0,0.0722,47,0,0.3127,4460,9,0,2,0,5
0,0.8181,33,0,0.6975,1500,4,0,0,1,1
0,1,37,0,0.298,5083,1,1,1,0,4
0,0.0255,63,0,0.375,3700,10,0,1,0,0
0,0.1132,40,0,0.414,1,9,0,0,0,1
0,0.2381,44,0,0.1792,4100,3,0,0,0,2
0,0.0279,43,0,0.1785,8866,12,0,0,0,3
0,0.0567,76,0,0.2308,11000,6,0,1,0,0
0,0.4115,55,1,0.4436,8739,7,0,2,0,0
0,0.6238,53,0,0.3916,6250,6,0,2,0,2
0,0.1932,46,1,0.7775,5065,13,0,2,0,2
0,0.0579,63,0,0.3679,16466,19,0,5,0,1
0,0.6937,75,0,0.4069,19800,16,0,2,0,0
0,0.0172,62,0,0.134,7850,19,0,1,0,0
0,0.1065,43,0,0.7468,4000,14,0,2,0,0
0,0.1318,50,0,0.3874,13025,21,0,2,0,4
1,0.1022,50,3,0.5147,12425,17,0,3,4,0
0,0.4434,42,0,0.2826,4833,4,0,1,0,4
0,0.8413,35,0,0.2183,4758,6,0,0,0,0
0,0.5142,56,0,0.5399,3822,9,0,1,0,0
0,0.6298,35,0,0.7852,5418,10,0,1,0,1
1,1,58,0,0.0234,2140,1,0,0,0,0
0,0.0059,32,0,0.0005,2166,2,0,0,0,1
0,0.0452,41,0,0.2986,5400,7,0,1,0,0
1,0.279,37,4,0.3996,4411,10,0,1,0,0
0,0.0017,60,0,0.1767,16000,14,0,1,0,0
1,0.9919,31,4,0.8545,2500,12,1,2,0,2
0,1,42,0,0.914,0,3,0,1,0,1
0,0.2962,50,2,0.1863,4765,9,1,0,0,0
0,0.0961,66,0,0.1757,8200,6,0,2,0,1
0,0.3304,28,1,0.4486,1468,9,0,0,0,0
0,0.6227,53,0,0.1356,4600,5,0,0,0,1
0,0.8677,49,0,0.6533,2800,7,0,1,0,4
0,0.4682,60,0,0.4427,6093,7,0,1,0,0
0,0.0144,41,1,0.1858,7000,10,0,2,0,3
0,0.139,65,0,0.3567,3700,14,1,1,0,0
0,0.8896,51,0,0.3954,6000,8,0,1,0,2
0,0.82,35,0,0.3182,10000,8,0,2,0,0
1,0.8641,26,1,0.1306,3000,6,0,0,2,2
0,0.6454,73,0,0.3397,1150,4,0,0,0,0
0,0.1389,27,0,0.0388,2218,9,0,0,0,0
0,0,63,0,0.2189,12840,8,0,1,0,0
0,0.8605,46,0,0.3731,8000,12,0,1,0,1
0,0.313,61,0,0.3135,11885,13,2,1,0,0
0,0.0119,72,0,0.0154,1100,8,0,0,0,0
0,0.2475,71,0,0.5533,4951,10,0,2,0,0
0,0.1308,55,0,0.138,34200,7,0,1,0,5
0,0.2556,40,0,0.4456,2739,11,0,1,0,2
0,0.1658,51,0,0.2781,7900,13,0,2,0,2
0,0.0471,57,0,0.1001,7800,9,0,1,0,0
0,0.503,47,0,0.63,8366,21,0,3,0,1
0,0.313,46,0,0.4544,3474,5,0,1,0,1
0,0.0007,89,0,0.0002,4900,4,0,0,0,1
0,0.7477,38,1,0.499,8600,9,0,2,0,1
0,0.3544,57,0,0.2633,15000,11,0,2,0,1
0,0.0093,90,0,0.002,8000,4,0,0,0,0
0,0.6133,40,0,0.3802,3166,4,0,0,0,3
0,0.0043,76,0,0.0009,10500,6,0,0,0,0
0,0.0313,63,0,0.0599,24616,16,0,0,0,0
0,0.1258,54,1,0.2601,1798,7,3,0,0,1
0,0.0003,69,0,0,5206,5,0,0,0,0
0,1,26,0,0,1100,0,2,0,0,1
0,0.0208,53,0,0.2823,5500,8,0,1,0,2
0,0.2439,49,0,0.1677,2700,5,0,0,0,0
0,0.2984,55,1,0.4058,8871,19,0,2,0,1
0,0.0296,77,0,0.1218,5000,14,0,1,0,0
0,0,43,0,0,1,2,0,0,0,3
0,0.0461,78,0,0.0151,4779,8,0,0,0,1
0,0.1923,43,1,0.0677,5346,10,0,0,0,1
0,1,55,0,0.2909,7832,9,0,1,0,1
0,0.0039,38,0,0.1482,8000,11,0,1,0,0
0,0.1197,31,0,0.5957,6250,6,0,2,0,0
0,0,43,0,0.4946,6000,7,0,2,0,0
0,0.0041,51,0,0.0008,2500,10,0,0,0,0
0,0.0105,55,0,0.0558,6700,27,0,0,0,0
0,0.4006,69,0,0.4733,4250,13,0,1,0,0
0,0.0632,57,0,0.1874,7287,6,0,1,0,1
0,0.0743,68,0,0.1887,3666,15,0,0,0,0
0,0.1868,23,0,0.2178,1000,4,0,0,0,0
0,0.1039,47,0,0.2299,10313,4,0,1,0,1
0,0.0568,50,7,0.4776,5097,19,0,1,0,2
0,0.2303,47,0,0.3058,14666,11,0,2,0,2
0,0,55,0,0.1803,2600,8,0,0,0,0
0,0.5725,47,1,0.5131,3205,9,0,1,0,1
0,0.0306,65,0,0.0065,8000,4,0,0,0,1
0,0.0783,61,0,0.4222,8334,16,0,1,0,0
1,1,56,0,0.08,5147,2,1,0,1,0
0,0.8614,59,0,0.2203,4801,4,0,0,0,0
0,0.0533,77,1,0.5477,10000,23,0,4,0,0
0,0.3631,48,0,0.3061,9103,14,0,1,0,2
0,0.3547,34,3,0.5077,7588,16,0,2,0,2
0,0.184,53,0,0.3358,18073,7,0,2,0,2
0,0.2031,37,0,0.7379,4868,8,0,1,0,2
0,0.0208,46,0,0.0021,10220,2,0,0,0,1
0,0.1393,51,0,0.3502,600,14,0,1,0,3
0,0.1171,58,0,0.7672,11583,12,0,2,0,1
0,0.2089,48,0,0.3794,4166,3,0,1,0,2
0,0.106,31,0,0.3264,7450,14,0,2,1,3
1,0.5703,43,1,0.1272,2428,9,1,0,0,1
0,0.1158,35,0,0.0872,9000,8,0,0,0,8
0,0.2206,46,0,0.4881,4500,6,0,1,0,1
0,0.2147,37,0,0.4029,4571,5,0,1,0,1
0,0.0105,45,0,0.2117,12500,15,0,1,0,3
0,0.174,44,0,0.1122,2253,2,0,0,0,0
0,0,32,0,0.0588,3500,2,0,0,0,2
0,0.4215,27,2,0.1639,6239,11,0,0,0,0
0,0.9966,38,0,0.24,5175,7,0,0,0,2
0,0.0551,51,1,0.4336,2400,5,0,1,0,1
0,0.1578,54,0,0.038,5888,6,0,0,0,1
0,1,43,0,0.3679,1676,1,0,0,0,4
0,0.0154,37,0,0.2311,2773,7,0,1,0,3
0,0.2346,50,0,0.5591,8200,12,0,3,0,2
0,0.4454,74,0,0.0638,7520,6,0,0,0,0
0,0.8728,42,3,0.4991,15000,11,0,3,0,2
1,0.4019,37,3,0.3065,8000,14,0,2,0,2
0,0.3457,56,0,0.2516,10405,11,0,2,0,0
0,0.0253,62,0,0.2379,3000,5,0,0,0,1
0,0,46,0,0.2794,6696,4,0,1,0,3
0,0.0189,62,0,0.6386,3300,8,0,2,0,0
0,0.632,31,0,0.5371,4916,18,0,1,0,0
0,0.951,25,0,0.1122,1800,5,0,0,0,1
0,0.0934,60,0,0.6717,4878,17,0,1,0,0
1,0.84,34,1,0.1395,4330,6,0,0,0,0
0,0.1084,51,0,0.1392,4338,5,0,0,0,0
0,0.0553,66,0,0.0375,82000,10,0,1,0,0
0,0.0778,56,2,0.2847,12100,7,0,2,0,0
0,0.2491,37,0,0.0319,3350,4,0,0,0,1
0,0.3781,65,1,0.461,12000,19,0,4,0,1
0,0.7878,65,3,0.4413,2000,14,0,0,0,0
1,0.1072,46,3,0.6243,0,9,4,2,0,0
0,0.1881,64,0,0.1169,3104,6,0,0,0,0
0,0.0411,54,0,0.2471,10333,9,0,2,0,0
0,0.0407,37,0,0.1117,3392,5,0,0,0,0
0,0.3184,48,0,0.2615,8183,11,0,1,0,2
0,0.5094,59,0,0.2658,1500,14,0,2,0,0
0,0.3914,44,0,0.4275,4813,10,0,1,0,2
1,0.0477,59,0,0.6537,3600,3,0,1,1,0
0,0.409,74,0,0.4275,1896,5,0,0,0,0
0,0.724,64,0,0.2938,25200,15,0,3,0,1
0,0.1053,49,0,0.4135,1750,4,0,1,0,3
0,0.3201,33,0,0.078,2333,3,0,0,0,0
1,0.9614,38,0,0.0841,4600,4,0,0,0,0
0,1,54,0,0.806,1875,4,0,1,0,1
0,0.1067,31,0,0.248,2120,4,0,1,1,1
0,0.0587,67,0,0.3435,3265,10,0,0,0,0
0,0.5492,59,0,0.1342,10000,8,0,0,0,0
0,0.0158,82,0,0.0036,4389,8,0,0,0,0
0,1,28,1,0.3461,600,1,0,0,0,1
0,0.0637,25,0,0.0282,2800,7,0,0,0,0
0,0.7848,70,2,0.4839,11800,12,0,3,0,1
0,0.0423,27,0,0.0282,22902,18,0,0,0,0
0,0.2212,75,0,0.2372,12900,19,0,3,0,1
0,1,54,1,0.1864,7654,2,1,1,0,3
0,0.0307,70,0,0.3791,3594,10,0,3,0,0
0,0.1055,43,0,0.1557,12000,9,0,0,0,2
0,0.0145,84,0,0.0067,1800,4,0,0,0,0
0,0.1419,38,0,0.4057,10207,5,0,2,0,0
1,0.9884,41,0,0.3846,8276,8,0,2,0,3
0,0.2316,44,0,0.5205,4900,14,0,2,0,3
0,0.9684,34,0,0.2025,2429,3,0,0,0,0
0,0.4704,27,0,0.3048,2850,10,0,0,0,0
0,1,32,0,0.2296,3000,4,1,0,2,0
0,0,57,0,0.0362,16666,8,0,0,0,0
0,0.7292,36,0,0.0936,36000,7,0,1,0,1
0,0.8131,40,1,0.3653,3139,7,0,0,0,3
0,0.2979,44,0,0.6168,4882,11,0,1,0,0
0,0.0026,27,0,0.0845,4000,5,0,0,0,0
0,0.2895,25,0,0.103,865,5,0,0,0,0
0,0.1064,45,0,0.4034,7916,4,0,2,0,0
0,0.9978,53,0,0.5978,9186,18,0,2,0,2
1,1,59,98,0,2180,0,98,0,98,0
0,0.7478,36,0,0.0249,2688,1,0,0,0,1
0,0.0921,48,0,0.2046,8000,6,0,2,0,0
0,0.1659,48,0,0.1575,13500,5,0,2,0,2
0,0.8858,55,3,0.2609,4000,2,1,1,0,0
0,1,47,0,0.1387,3048,2,1,0,0,0
0,0.6245,44,0,0.806,8087,10,0,2,0,2
0,0.1036,63,0,0.2137,3500,11,0,0,0,0
0,0.4863,63,0,0.1594,8615,5,0,0,0,0
0,0.156,43,0,0.2933,3903,20,0,2,0,1
0,0.0487,56,0,0.438,3800,11,0,1,0,0
0,0.0074,47,0,0.6522,2926,20,0,1,0,0
0,0,40,0,0.1954,12000,9,0,1,0,2
0,0.0036,61,0,0.184,8302,6,0,1,0,0
0,0.0181,37,0,0.0474,2300,2,0,0,0,2
0,0.6915,62,0,0.0656,3843,3,0,0,0,1
0,0.0363,62,0,0.0445,7833,7,0,0,0,0
0,0.002,59,0,0.3167,6100,5,0,1,0,0
0,0.1856,51,0,0.5101,7319,10,0,2,0,3
0,0,51,2,0.439,7500,8,0,1,0,0
0,0.3998,43,0,0.189,0,12,0,2,0,0
0,0.3116,48,0,0.4783,5460,14,0,1,0,0
0,0.0765,28,0,0.1634,5000,9,0,0,0,0
0,1,40,0,0.6603,4400,7,0,2,0,2
0,0.2499,40,0,0.6863,5708,8,0,2,0,0
0,0.3909,56,0,0.9076,2500,11,0,2,0,0
0,0.1389,24,0,0.0046,870,1,0,0,0,0
0,0.7688,49,0,0.1491,18480,5,0,1,0,6
0,0.7523,41,0,0.0747,9455,5,0,0,0,0
0,0.5382,46,0,0.1711,3000,10,0,1,0,0
0,0.0125,53,0,0.1026,4000,14,0,2,0,1
0,0,42,0,0.1528,0,4,0,1,0,1
0,0.1805,43,0,0.3552,2800,4,0,0,0,0
0,0.2664,53,0,0.2221,10500,10,0,2,0,0
0,0.1752,56,0,0.3993,4750,6,0,1,0,0
0,1,53,0,0.1647,6708,9,0,1,0,0
0,0.98,73,0,0.5381,8249,10,0,3,0,0
0,0.8943,56,0,0.4921,11833,5,0,1,0,0
0,0.4709,39,0,0.2207,35000,8,0,2,0,2
0,0.5834,66,0,0.7939,5500,6,0,2,0,0
0,0.3475,27,0,0.0949,4583,2,0,0,0,0
0,0.42,51,0,0.5693,5269,19,0,1,0,0
0,0.7262,25,0,0.4105,1083,7,0,0,0,0
0,0.0093,29,1,0.0235,4000,5,0,0,0,0
0,0.1317,23,0,1,0,1,0,0,0,0
0,0.3595,44,0,0.2953,5201,10,0,0,0,3
0,0.0174,73,0,0.6528,2666,5,0,1,0,0
0,0.1981,53,0,0.5331,5696,10,0,1,0,0
0,0.0067,42,0,0.2599,8600,6,0,1,0,1
0,0.0462,51,0,0.3403,7131,5,0,1,0,2
0,0.0054,51,0,0.2606,7700,13,0,2,0,2
0,0.8226,61,0,0.374,6247,5,0,0,0,0
0,0.8317,53,0,0.488,5282,7,0,2,0,2
1,0.2355,47,1,0.8489,2500,11,0,2,0,3
0,0.9609,45,0,0.458,5250,15,0,2,0,2
0,0.7601,36,0,0.2027,8050,7,0,2,0,0
0,0.1071,49,2,0.3541,9150,7,0,2,1,4
0,0.1832,80,0,0.0232,4701,2,0,0,0,0
0,0.0506,68,0,0.144,12811,7,0,1,0,2
0,0.0009,86,0,0,2300,1,0,0,0,0
0,0.119,73,0,0.4229,3600,4,0,1,0,0
0,1,31,0,0.1626,4833,2,0,2,0,0
0,0.5435,54,0,0.1834,3500,11,0,0,0,0
0,0.0352,67,0,0.2575,898,7,0,1,0,0
0,0.2456,36,1,0.2419,7833,13,0,0,0,3
0,1,39,0,0.443,2807,7,0,0,0,2
0,0.0087,32,0,0.0048,2735,4,0,0,0,0
0,0.3138,24,0,0.0896,200,1,0,0,0,0
0,0.0243,75,0,0.4668,3131,9,0,2,0,0
0,0.393,31,0,0.0626,3750,6,0,0,0,0
0,0.4252,47,0,0.376,1584,6,0,0,0,0
0,0.4085,32,1,0.1193,5748,4,0,0,0,3
0,0.1047,51,2,0.2125,14236,12,0,1,0,2
1,0,51,0,0.0933,5500,6,0,0,0,0
0,0.0316,51,0,0.2881,6100,7,0,1,0,0
0,0.0087,68,0,0.3176,13200,13,0,3,0,0
0,0.1589,56,0,0.7608,2900,9,0,2,0,0
0,0.0168,46,1,0.7001,11000,19,0,4,0,2
0,0,58,0,0.0161,5766,7,0,0,0,0
0,0.1393,55,0,0.1267,1173,16,0,2,0,1
0,0.7991,51,0,0.312,2800,7,0,0,0,0
0,0.0111,60,0,0.0219,8083,10,0,0,0,0
0,0.3586,45,0,0.3044,9412,7,0,1,0,0
0,0.0238,64,0,0.6507,4860,7,0,2,0,0
0,0.0441,56,0,0.1392,7634,16,0,1,0,2
0,0.0058,78,0,0.5328,3800,14,0,2,0,1
0,0.0361,49,0,0.0059,8500,3,0,0,0,2
0,1,62,1,0.0404,4558,1,0,0,0,0
0,0.546,48,0,0.6249,2766,12,0,1,0,0
0,0.1211,63,0,0.0209,3500,7,0,0,0,0
0,0.3449,46,0,0.2353,6000,12,0,0,0,0
0,0.0152,57,0,0.01,3200,7,0,0,0,0
0,0.1151,51,0,0.3573,7320,19,0,1,0,1
0,1,67,0,0.3843,17000,9,0,3,0,0
0,0.2454,25,0,0.0573,4500,4,0,0,0,0
0,0.02,81,0,0.0959,9000,11,0,1,0,1
0,0.1343,56,0,0.1161,7000,6,0,0,0,2
0,0.0002,69,0,0.184,19580,18,0,2,0,0
0,0.1512,37,0,0.2216,7666,5,0,2,0,3
0,0.3513,57,0,0.2452,10700,14,0,2,0,1
0,0.4149,44,0,0.491,12200,23,0,5,0,3
0,0.9216,49,0,0.4484,4600,11,0,0,0,1
0,0.0224,65,0,0.1405,4924,12,0,1,0,3
0,0.6759,48,0,0.4047,10800,9,0,3,0,0
0,0.2649,37,0,0.1001,850,10,0,1,0,2
0,0.0984,68,0,0.5415,9366,14,0,3,0,0
0,0.0887,63,0,0.0997,6600,10,0,1,0,0
0,0,36,0,0.2974,3510,7,0,1,0,2
0,0.9086,28,0,0.7396,1800,6,0,0,0,1
0,0.1134,46,0,0.1248,5600,4,0,0,0,5
0,0.4838,45,0,0.3633,8566,10,0,2,0,2
1,0.396,27,0,0.2653,2400,4,0,0,0,0
0,0.0429,61,0,0.6213,1937,17,0,2,0,0
0,0.0465,65,0,0.3996,2314,8,0,1,0,0
0,0,31,0,0,2916,3,0,0,0,0
0,1,36,0,0.603,1072,4,0,0,0,1
0,0.0219,37,0,0.1125,1900,5,0,1,0,0
0,0.9334,39,0,0.1847,6300,10,0,0,0,0
0,0.2428,70,0,0.2853,6500,10,0,3,0,1
0,0.2322,66,0,0.5817,1400,7,0,1,0,0
